county,fips,crime,GDP,ur,poverty
"Saluda County, SC",45081,0.015693862194990863,550469,2.8,16.1
"Spartanburg County, SC",45083,0.03870542843488093,21159577,3,14
"Sumter County, SC",45085,0.0532396117247645,5728263,3.8,17.5
"Union County, SC",45087,0.046251578869158184,845737,4.4,23.4
"Williamsburg County, SC",45089,0.044606677606242255,939660,4.6,24.8
"York County, SC",45091,0.02522052553032726,17760781,2.9,9.6
"Aurora County, SD",46003,0.007246376811594203,180740,1.5,11
"Beadle County, SD",46005,0.02407283575947739,1279932,1.8,16.3
"Bennett County, SD",46007,0.03148652739933394,143175,2.3,27.7
"Bon Homme County, SD",46009,0.002202104232933692,330868,1.9,13.4
"Brookings County, SD",46011,0.016646719617016647,2959992,1.7,11.2
"Brown County, SD",46013,0.02957608494188048,3124150,1.8,10
"Brule County, SD",46015,0.024326347305389222,358301,1.3,12.6
"Buffalo County, SD",46017,0.07527472527472527,105849,4.3,33.1
"Butte County, SD",46019,0.014130622092021369,464608,1.7,12
"Campbell County, SD",46021,0.0015015015015015015,130343,2.3,11
"Charles Mix County, SD",46023,0.020718513982445397,620702,1.9,21.4
"Clark County, SD",46025,0.006102212051868803,373004,2.1,11.1
"Clay County, SD",46027,0.02248067052173348,839277,1.8,17.5
"Codington County, SD",46029,0.029085488455938432,2056682,1.6,11.4
"Corson County, SD",46031,0.00854508657521925,114975,3.1,33.7
"Custer County, SD",46033,0.012960296235342523,359213,2.2,8.5
"Davison County, SD",46035,0.039376003210272875,1663115,1.6,9.4
"Day County, SD",46037,0.00620077090665326,420591,2.5,13.3
"Deuel County, SD",46039,0.008232334781614453,540587,2.3,9.2
"Dewey County, SD",46041,0.059848362639135344,262371,5.1,26.2
"Douglas County, SD",46043,0.005828071879553181,281006,1.8,8.7
"Edmunds County, SD",46045,0.0012201073694485115,338331,2,10.2
"Fall River County, SD",46047,0.025525724110567385,313219,2.2,14.1
"Faulk County, SD",46049,0.002830188679245283,197660,1.5,13
"Grant County, SD",46051,1.3489815189531904e-4,765579,2.3,9.9
"Gregory County, SD",46053,0.002386634844868735,246614,1.7,14.5
"Haakon County, SD",46055,0,180725,1.7,10.6
"Hamlin County, SD",46057,0.008244235475975782,407386,1.7,7.2
"Hand County, SD",46059,0.0038326413286489938,298064,1.4,8.5
"Hanson County, SD",46061,0,237049,2,9
"Harding County, SD",46063,0,62162,1.6,12.1
"Hughes County, SD",46065,0.043396868618107556,1549015,1.5,8.6
"Hutchinson County, SD",46067,0.001365001365001365,573582,1.7,9.8
"Hyde County, SD",46069,0,163473,1.6,11.2
"Jackson County, SD",46071,0,103282,3.8,29.8
"Jerauld County, SD",46073,0.00546448087431694,226580,1.8,12.7
"Jones County, SD",46075,0.0034802784222737818,67428,2.5,14.1
"Kingsbury County, SD",46077,0.0022317870237525904,420380,1.8,10
"Lake County, SD",46079,0.012806439809732895,910037,1.6,9.4
"Lawrence County, SD",46081,0.02787743972445465,1785972,1.6,11.1
"Lincoln County, SD",46083,0.01318188192399383,8318647,1.5,3.3
"Lyman County, SD",46085,0.03645266594124048,221265,2.5,19.3
"McCook County, SD",46087,0.004214123006833713,397146,1.6,8
"McPherson County, SD",46089,0.009428729894620078,156653,2,15.4
"Marshall County, SD",46091,0.006825938566552901,415240,2.1,11.1
"Meade County, SD",46093,0.025345797233622132,1257613,1.8,7.9
"Mellette County, SD",46095,0,64149,2.8,26
"Miner County, SD",46097,0.008275261324041812,197499,1.7,10.5
"Minnehaha County, SD",46099,0.033909663058727633,20759223,1.7,9.7
"Moody County, SD",46101,0.01289213579716373,483515,2.2,9.8
"Pennington County, SD",46103,0.05581808901256319,8167999,1.7,11.6
"Perkins County, SD",46105,0.005108556832694764,169205,1.6,14.5
"Potter County, SD",46107,0,169154,2,9.2
"Roberts County, SD",46109,0.022156174007025128,544088,2.7,16.3
"Sanborn County, SD",46111,0.0019224607497596924,198869,1.4,12.4
"Spink County, SD",46115,0.0045711536148201615,650214,1.9,10.7
"Stanley County, SD",46117,0.0025169409486931267,178104,1.6,7.6
"Sully County, SD",46119,6.765899864682003e-4,158691,1.4,7.6
"Todd County, SD",46121,0.07178758741258741,290952,3.8,35.6
"Tripp County, SD",46123,0.012287676183592338,348070,1.5,16.1
"Turner County, SD",46125,0,609959,1.8,8.4
"Union County, SD",46127,0.012171428571428571,2215167,1.9,5.7
"Walworth County, SD",46129,8.392077878482712e-4,337862,2.4,15.8
"Yankton County, SD",46135,0.035260387693097694,1793232,1.6,11.4
"Ziebach County, SD",46137,0,75767,3.8,46.2
"Anderson County, TN",47001,0.02647697840843532,7408489,3.3,14.4
"Bedford County, TN",47003,0.03278688524590164,2505887,2.9,13.3
"Benton County, TN",47005,0.013850071424135147,534229,4.6,17.6
"Bledsoe County, TN",47007,0.0059697442507292585,289274,3.3,21.6
"Blount County, TN",47009,0.020716075257996684,8457359,2.9,9.7
"Bradley County, TN",47011,0.03098137535816619,6376996,3.5,15
"Campbell County, TN",47013,0.014245444478002618,1354363,3.7,20.6
"Cannon County, TN",47015,0.005093492393271229,424801,2.8,14.4
"Carroll County, TN",47017,0.014522461174999132,878448,4,17.4
"Carter County, TN",47019,0.024535235624729788,1440222,3.7,16.9
"Cheatham County, TN",47021,0.022014439578648362,1751007,2.6,8.7
"Chester County, TN",47023,0.015830094079206804,512490,3.7,16.7
"Claiborne County, TN",47025,0.011158954454484808,1052379,3.8,18.6
"Clay County, TN",47027,0.009284686805283118,223389,4,21.2
"Cocke County, TN",47029,0.03511965308635366,1073266,4.5,20.4
"Coffee County, TN",47031,0.03794269156471346,3970913,3.3,14.5
"Crockett County, TN",47033,0.01776978417266187,725014,3.4,14.9
"Cumberland County, TN",47035,0.016411175670663865,2381852,4.3,14.6
"Davidson County, TN",47037,0.07564352288197718,106109718,2.7,12.3
"Decatur County, TN",47039,0.01286674315685953,420341,4.4,19.2
"DeKalb County, TN",47041,0.01496224480283397,924554,3.8,16.3
"Dickson County, TN",47043,0.029127588037515483,2751776,2.7,9.9
"Dyer County, TN",47045,0.05248519895360044,2369570,3.2,17.7
"Fayette County, TN",47047,0.014743172587123847,1958409,3.3,12.8
"Fentress County, TN",47049,0.01876390855755614,643660,3.8,18.9
"Franklin County, TN",47051,0.023294741247035847,1684418,3.6,12.9
"Gibson County, TN",47053,0.02362219945487232,2013500,3.5,14.7
"Giles County, TN",47055,0.02408349810378918,1535529,3.7,15.3
"Grainger County, TN",47057,0.013367900834481082,698960,3.5,15.5
"Greene County, TN",47059,0.029915574796128233,3203640,4.2,14.8
"Grundy County, TN",47061,0.018015682716609423,310393,4.2,22.8
"Hamblen County, TN",47063,0.04382300021347321,4437732,3.6,17.3
"Hamilton County, TN",47065,0.04542519346066212,35797995,3,12.9
"Hancock County, TN",47067,0.018293416776988806,135927,4.2,26.7
"Hardeman County, TN",47069,0.029971901342491416,788937,4.5,21.5
"Hardin County, TN",47071,0.03229723166585721,1275672,3.8,19.7
"Hawkins County, TN",47073,0.015500871924045728,2204827,4,17.2
"Haywood County, TN",47075,0.04616090372154367,879896,3.8,21
"Henderson County, TN",47077,0.03412111722078584,1012862,3.6,14
"Henry County, TN",47079,0.020724271725072366,1760331,4,18.3
"Hickman County, TN",47081,0.02292330406402984,685350,2.8,15.9
"Houston County, TN",47083,0.013190034196384953,199070,4,17
"Humphreys County, TN",47085,0.017304284374022726,1101108,3.5,14.7
"Jackson County, TN",47087,0.0077125041023957995,281378,4,20
"Jefferson County, TN",47089,0.01680902884978217,2250403,3.4,12.9
"Johnson County, TN",47091,0.015529489509334214,556007,4,20.9
"Knox County, TN",47093,0.03338554281608795,39960671,2.8,13.8
"Lake County, TN",47095,0.018282988871224166,171807,4,34
"Lauderdale County, TN",47097,0.03383193672174798,890435,4.9,24.6
"Lawrence County, TN",47099,0.014640342756259823,1453437,3.5,14.9
"Lewis County, TN",47101,0.01695044086348434,440637,3.2,16.1
"Lincoln County, TN",47103,0.024931356397583745,1495251,3.1,14.5
"Loudon County, TN",47105,0.017241955424867176,2922530,3.1,10.5
"McMinn County, TN",47107,0.023427222432466525,2665464,4.2,14.9
"McNairy County, TN",47109,0.02864476767977382,725113,3.8,15.5
"Macon County, TN",47111,0.017598923887456562,746215,2.8,16.2
"Madison County, TN",47113,0.05307751065369462,8223530,3.6,18.6
"Marion County, TN",47115,0.015629826403904368,1123569,4,15.1
"Marshall County, TN",47117,0.024310694512963877,1572346,3,10.7
"Maury County, TN",47119,0.030556519881432424,6398973,2.7,10.7
"Meigs County, TN",47121,0.023577235772357725,350497,5.2,15.6
"Monroe County, TN",47123,0.03230794606407983,2028841,3.7,16
"Montgomery County, TN",47125,0.03260690518547803,9005297,3.4,12.6
"Moore County, TN",47127,0.015670342426001162,641752,3.1,9.9
"Morgan County, TN",47129,0.01003846514682428,444899,4,16.2
"Obion County, TN",47131,0.03625367548783748,1709770,3.5,19.3
"Overton County, TN",47133,0.01351641278695559,763895,3.4,14.3
"Perry County, TN",47135,0.008922520894510955,232926,5.9,17.5
"Pickett County, TN",47137,0.002128894910005806,164973,5.2,16.6
"Polk County, TN",47139,0.018390307226308956,430513,3.8,15
"Putnam County, TN",47141,0.02438820380460759,4923394,3.3,17.3
"Rhea County, TN",47143,0.01550523667427301,2396022,4.2,16
"Roane County, TN",47145,0.020084527747151783,3371780,3.6,13.4
"Robertson County, TN",47147,0.020011671102634538,3611481,2.8,9.9
"Rutherford County, TN",47149,0.03667570838826809,25768770,2.6,9.1
"Scott County, TN",47151,0.015611485902093063,670349,4.3,21
"Sequatchie County, TN",47153,0.02355766481788553,443000,3.8,15.1
"Sevier County, TN",47155,0.03551956706110416,6962028,3.2,12.2
"Shelby County, TN",47157,0.11292618390973631,85112155,4.2,18.2
"Smith County, TN",47159,0.018765337054323244,911270,2.9,11.7
"Stewart County, TN",47161,0.008720112517580873,859799,3.5,12.9
"Sullivan County, TN",47163,0.04017044589864557,11278520,3.4,13.5
"Sumner County, TN",47165,0.016555849160998597,10815982,2.6,8.9
"Tipton County, TN",47167,0.02976487841039112,1687855,3.5,14.8
"Trousdale County, TN",47169,0.017696969696969697,293722,2.7,15.8
"Unicoi County, TN",47171,0.00999420625724218,784103,3.7,12.3
"Union County, TN",47173,0.016206598057131864,462557,3.3,15.9
"Van Buren County, TN",47175,0.00974273100928604,127762,3.5,14.7
"Warren County, TN",47177,0.029192108971348052,1849970,3.9,17.6
"Washington County, TN",47179,0.03322792716267051,8533744,3.1,16.3
"Wayne County, TN",47181,0.010260168559912056,466861,3.8,18
"Weakley County, TN",47183,0.022247143333434364,1472200,3.8,18.6
"White County, TN",47185,0.011400823392800592,1035151,3.9,13.7
"Williamson County, TN",47187,0.016184779141560014,36031448,2.6,4.9
"Wilson County, TN",47189,0.017000932978029282,9245960,2.7,6.6
"Anderson County, TX",48001,0.011293229211361881,2665254,4.1,21.4
"Andrews County, TX",48003,0.02463378504416525,5044405,2.9,11.4
"Angelina County, TX",48005,0.03277678235166566,4321349,4.3,17.2
"Aransas County, TX",48007,0.028353565011613128,988490,4.9,17.1
"Archer County, TX",48009,0.0018899388549193997,418765,3.5,9.7
"Armstrong County, TX",48011,0.011866235167206042,81718,3.6,10.5
"Atascosa County, TX",48013,0.029762603152254683,4259595,3.9,18.4
"Austin County, TX",48015,0.014408038168662518,2190202,3.7,11.6
"Bailey County, TX",48017,0.012746405809989625,604627,4.3,16.4
"Bandera County, TX",48019,0.011417089098963329,507570,3.9,12.9
"Bastrop County, TX",48021,0.021377249768798463,3954932,3.6,11.3
"Baylor County, TX",48023,0.008057553956834532,220507,2.8,17.4
"Bee County, TX",48025,0.02572528712739826,1036708,4.6,24.9
"Bell County, TX",48027,0.030156617821263124,23752295,4.3,11.5
"Bexar County, TX",48029,0.06419724768431735,147187931,3.8,14.7
"Blanco County, TX",48031,0.01026630644538788,691020,3.4,8.5
"Borden County, TX",48033,0.017857142857142856,925400,2.7,11.9
"Bosque County, TX",48035,0.006635769959974721,846221,3.8,11.7
"Bowie County, TX",48037,0.031463196669500204,4860856,4.2,14.8
"Brazoria County, TX",48039,0.024840817082141795,22499920,4.4,9.4
"Brazos County, TX",48041,0.014818784534872863,14982724,3.4,23.7
"Brewster County, TX",48043,0.008101976882359295,560852,2.9,13.7
"Briscoe County, TX",48045,0.013194444444444444,147505,3.1,13.9
"Brooks County, TX",48047,0.0067212156633547635,343512,3.9,29.7
"Brown County, TX",48049,0.036730041962389263,1935219,3.9,14.8
"Burleson County, TX",48051,0.01109375,1305947,3.7,13.9
"Burnet County, TX",48053,0.01584739797057157,2707320,3.4,9.9
"Caldwell County, TX",48055,0.017276527397401313,1371851,3.5,13.7
"Calhoun County, TX",48057,0.016969077434193715,4453792,3.6,14.6
"Callahan County, TX",48059,0.013126079447322971,526500,3.5,12.7
"Cameron County, TX",48061,0.0373297776692716,15602248,5.3,23.5
"Camp County, TX",48063,0.014744684153344715,523639,4.1,17.6
"Carson County, TX",48065,0.011569677085132101,1429919,2.9,9.1
"Cass County, TX",48067,0.011729386301752426,1367371,5,16.5
"Castro County, TX",48069,0.007679648930334613,1148785,2.8,17.7
"Chambers County, TX",48071,0.030124923202949006,3839496,4.8,8.6
"Cherokee County, TX",48073,0.024136271773650273,1941830,4.2,18.9
"Childress County, TX",48075,0.010295823665893272,351480,2.7,19.9
"Clay County, TX",48077,0.012896545232043678,329513,3.6,11.7
"Cochran County, TX",48079,0.010337972166998012,283494,3.7,22
"Coke County, TX",48081,0.005360333531864205,260260,3.2,13
"Coleman County, TX",48083,0.006543349691707562,290520,3.8,17.7
"Collin County, TX",48085,0.016831791605587287,103364238,3.6,6.4
"Collingsworth County, TX",48087,0.0019692792437967705,108681,2.9,18.9
"Colorado County, TX",48089,0.016084250837721397,1210492,3.7,14.5
"Comal County, TX",48091,0.01831098383677066,11277635,3.6,7.1
"Comanche County, TX",48093,0.02337847469707769,622555,3.1,17.6
"Concho County, TX",48095,0.005349182763744428,297664,3.4,22.2
"Cooke County, TX",48097,0.015275367613480683,2997377,3.3,12.5
"Coryell County, TX",48099,0.023296894894412647,2199870,4.4,12.2
"Cottle County, TX",48101,0,142998,2,20.1
"Crane County, TX",48103,0.014247551202137132,1157003,2.7,11.7
"Crockett County, TX",48105,0.018434782608695653,831824,3.1,15.3
"Crosby County, TX",48107,0.01471774193548387,327600,4.2,21.7
"Culberson County, TX",48109,0,3706690,3.7,20.5
"Dallam County, TX",48111,0.018057346959023713,1102548,2.7,12.2
"Dallas County, TX",48113,0.047078495520050785,366068989,4,13.8
"Dawson County, TX",48115,0.02136967861349487,1190823,4.3,19.7
"Deaf Smith County, TX",48117,0.028850349040139615,2311607,3.3,16.5
"Delta County, TX",48119,0.016696914700544463,144165,4.9,15.1
"Denton County, TX",48121,0.02042741394812201,59917261,3.6,6.1
"DeWitt County, TX",48123,0.020551801801801804,4238539,4.2,18.3
"Dickens County, TX",48125,0,122866,4.1,18.4
"Dimmit County, TX",48127,0.02924539655794921,3929245,6.3,27.3
"Donley County, TX",48129,0.010367298578199052,185265,3.9,16.9
"Duval County, TX",48131,0.019635343618513323,389743,5,29.1
"Eastland County, TX",48133,0.01904656442057472,906641,4.8,16.3
"Ector County, TX",48135,0.034444233000411294,15658079,3.4,11.7
"Edwards County, TX",48137,0.02457865168539326,96693,2.6,19.7
"Ellis County, TX",48139,0.017631308702645166,10050413,3.6,7.4
"El Paso County, TX",48141,0.030567082246779814,48395254,4.3,18.5
"Erath County, TX",48143,0.015433968189873701,2330834,3.5,15.8
"Falls County, TX",48145,0.008232134516581037,618431,4.3,20.1
"Fannin County, TX",48147,0.007210776545166403,1379524,3.9,14.2
"Fayette County, TX",48149,0.015526963704233182,2098480,4,9.3
"Fisher County, TX",48151,0.012218828103304638,499479,2.8,14.3
"Floyd County, TX",48153,0.018922571925082062,426279,4,20.3
"Foard County, TX",48155,0,136910,3.3,16.8
"Fort Bend County, TX",48157,0.019592791649146846,45936809,3.9,8.5
"Franklin County, TX",48159,0.012151034344245833,610194,3.5,14.1
"Freestone County, TX",48161,0.016992689191859315,1319999,4.8,15.4
"Frio County, TX",48163,0.02203245089666951,1504911,4.4,25.6
"Gaines County, TX",48165,0.012196207602599483,2554686,3.2,13.4
"Galveston County, TX",48167,0.031758822490054454,25832933,4.3,11.5
"Garza County, TX",48169,0.009057414798894688,291119,3.3,18.5
"Gillespie County, TX",48171,0.009640540443679891,1723281,2.9,10
"Glasscock County, TX",48173,0.04873949579831933,4569298,3.4,8.1
"Goliad County, TX",48175,0.015,385232,3.9,13.8
"Gonzales County, TX",48177,0.026875642343268242,3656977,3.6,17.6
"Gray County, TX",48179,0.0339201373980249,1377873,3.5,17.3
"Grayson County, TX",48181,0.018789362458937503,7289716,3.8,10.9
"Gregg County, TX",48183,0.03575763024227986,10229320,4.4,16
"Grimes County, TX",48185,0.023847478161066124,1503579,4.5,14.9
"Guadalupe County, TX",48187,0.017009579141958563,12298290,3.4,8.1
"Hale County, TX",48189,0.02180250589256916,1767411,4,19.3
"Hall County, TX",48191,0.005315379163713678,123447,3.8,22.1
"Hamilton County, TX",48193,0.012550490478938258,366625,3.8,13.7
"Hansford County, TX",48195,0.0015664773839827687,1059422,3,11.6
"Hardeman County, TX",48197,0.00856898029134533,276255,4.2,16.4
"Hardin County, TX",48199,0.013330151370516841,1750193,4.8,11.5
"Harris County, TX",48201,0.05898614852262587,542011920,4.3,16
"Harrison County, TX",48203,0.02166398125091548,5606627,4.4,17.2
"Hartley County, TX",48205,0.011754827875734676,1241678,2.9,8.5
"Haskell County, TX",48207,0.0104419168375909,500080,4.1,19.3
"Hays County, TX",48209,0.02268629222239935,14027032,3.3,9.8
"Hemphill County, TX",48211,0.007614213197969543,520799,3.8,10.1
"Henderson County, TX",48213,0.020061765055232213,2543051,4.6,16.9
"Hidalgo County, TX",48215,0.03414467353339511,30225234,6.1,26.9
"Hill County, TX",48217,0.022335958005249342,1554820,4.1,14.2
"Hockley County, TX",48219,0.017974322396576318,1982709,3.6,15.1
"Hood County, TX",48221,0.018831707068797533,3536553,4.2,8.1
"Hopkins County, TX",48223,0.0074531571678002765,2357655,3.5,13
"Houston County, TX",48225,0.016957651456443453,1225271,4.2,21.8
"Howard County, TX",48227,0.055373021853805576,11413857,3.6,18
"Hudspeth County, TX",48229,0.003652711435796572,213909,4.1,32
"Hunt County, TX",48231,0.02021316706669977,6203934,3.9,12.7
"Hutchinson County, TX",48233,0.027494147532001793,9283390,4,14.3
"Irion County, TX",48235,0.015554115359688918,1097370,3.2,8.9
"Jack County, TX",48237,0.009930161501527717,507065,4.1,13.2
"Jackson County, TX",48239,0.011807149885208265,770061,3.8,14
"Jasper County, TX",48241,0.01976736991895069,1329769,5.8,16.6
"Jeff Davis County, TX",48243,0.01339764201500536,98506,4.9,12.8
"Jefferson County, TX",48245,0.04937328648726875,24250052,6,20.1
"Jim Hogg County, TX",48247,0.015644820295983086,218218,4.1,24.6
"Jim Wells County, TX",48249,0.040080791123468774,1861624,5.1,21.2
"Johnson County, TX",48251,0.016739179231000673,8839522,3.5,9.9
"Jones County, TX",48253,0.010413773951680088,622478,3.9,20.5
"Karnes County, TX",48255,0.015973154362416107,7443726,4,23.6
"Kaufman County, TX",48257,0.015407221730017072,6518286,3.8,9.6
"Kendall County, TX",48259,0.012038231306015808,3359230,3.4,6.9
"Kenedy County, TX",48261,0.008264462809917356,320767,7.9,14.9
"Kent County, TX",48263,0,222839,3.7,11.6
"Kerr County, TX",48265,0.01583564767982932,3078066,3.3,12
"Kimble County, TX",48267,0.00822770736046253,200148,3.1,17.4
"King County, TX",48269,0,115610,1.4,9.7
"Kinney County, TX",48271,0.0028698979591836736,147521,4.2,21
"Kleberg County, TX",48273,0.03642944907515027,1477990,4.5,22.1
"Knox County, TX",48275,0.008942337341967314,335614,3.1,20.5
"Lamar County, TX",48277,0.03461727908580436,3433946,4.4,19.2
"Lamb County, TX",48279,0.019430565469109366,1102864,3.6,18.3
"Lampasas County, TX",48281,0.022912014292094687,715159,4,11.5
"La Salle County, TX",48283,0.0013179571663920922,3750769,3.5,27.1
"Lavaca County, TX",48285,0.011289755754700405,1529351,3.2,12.5
"Lee County, TX",48287,0.02014601745622221,1130056,3.7,11.2
"Leon County, TX",48289,0.01576705448534554,1056485,4.1,13.7
"Liberty County, TX",48291,0.017650236578368915,3149918,5.2,14.5
"Limestone County, TX",48293,0.02479523788211073,1951076,4.1,18
"Lipscomb County, TX",48295,0.005772005772005772,663130,3.2,12.6
"Live Oak County, TX",48297,0.01827835320741579,2461641,4.6,17
"Llano County, TX",48299,0.01882561535252399,1149769,3.9,11.7
"Loving County, TX",48301,0.6666666666666666,10235595,1.4,4.7
"Lubbock County, TX",48303,0.05373445407516958,18885771,3.4,17.1
"Lynn County, TX",48305,0.011544991511035654,441939,3.4,16.7
"McCulloch County, TX",48307,0.02090312206887311,481902,4.1,18.5
"McLennan County, TX",48309,0.03392998586096368,17516788,3.8,16.7
"McMullen County, TX",48311,0.007067137809187279,1884321,5.3,12.4
"Madison County, TX",48313,0.013044745663897392,686063,4.2,18.3
"Marion County, TX",48315,0.012759675208267426,367713,5.6,21.7
"Martin County, TX",48317,0.05066718236317927,14166864,2.8,11.9
"Mason County, TX",48319,0.0027527527527527527,166943,3.2,12.4
"Matagorda County, TX",48321,0.03907180239802841,3130261,5.7,17.9
"Maverick County, TX",48323,0.030553062210867916,2450851,7.5,22.8
"Medina County, TX",48325,0.01583919446382441,1557075,3.9,13.1
"Menard County, TX",48327,0.0010121457489878543,66146,3.2,20
"Midland County, TX",48329,0.04083562331944567,39497707,2.8,10.9
"Milam County, TX",48331,0.012867647058823529,904461,4,15.9
"Mills County, TX",48333,0.011907386990077177,370474,3.5,14.7
"Mitchell County, TX",48335,0.010981622590766472,416398,3.1,21.1
"Montague County, TX",48337,0.0141287284144427,815216,3.9,13.4
"Montgomery County, TX",48339,0.021416324562729832,45831701,3.8,10.1
"Moore County, TX",48341,0.031626794258373205,5112919,3,13.5
"Morris County, TX",48343,0.017767541334210744,810894,5.4,19.3
"Motley County, TX",48345,0.02747791952894995,58285,3.7,16.8
"Nacogdoches County, TX",48347,0.024930875576036866,3633472,4.2,19.6
"Navarro County, TX",48349,0.02686339164291436,2242394,4.3,15.7
"Newton County, TX",48351,0.00640545711671242,629279,6.8,18.5
"Nolan County, TX",48353,0.029771841958820256,1298619,3.8,20.4
"Nueces County, TX",48355,0.061257067411797844,26938700,4.2,17.3
"Ochiltree County, TX",48357,0.014596995980537339,1167215,3,11.1
"Oldham County, TX",48359,0.008576329331046312,452213,3.2,12.3
"Orange County, TX",48361,0.019449079841116882,5114381,4.8,14.5
"Palo Pinto County, TX",48363,0.0318326359832636,1291325,3.9,16.9
"Panola County, TX",48365,0.021259668508287293,2922750,4.6,13.6
"Parker County, TX",48367,0.018351098907686957,7163171,3.3,8.2
"Parmer County, TX",48369,0.005671077504725898,1452675,2.8,13.4
"Pecos County, TX",48371,0.012515472424700866,2919865,3.7,21.2
"Polk County, TX",48373,0.028326336922796132,1816364,5.1,18.1
"Potter County, TX",48375,0.05525324978701184,11174726,3.4,17.8
"Presidio County, TX",48377,0.002216160927378111,332990,7.1,22.9
"Rains County, TX",48379,0.005683746182558534,318626,4.1,13.8
"Randall County, TX",48381,0.012630691025327977,5775107,3,8.7
"Reagan County, TX",48383,0.020826446280991735,4113866,3.7,10.7
"Real County, TX",48385,0.015889464594127805,101257,4.8,15.7
"Red River County, TX",48387,0.008655011251514627,434346,4.9,18.4
"Reeves County, TX",48389,0.028408621686348997,14449142,3.8,17.6
"Refugio County, TX",48391,0.019119878603945373,491232,4.1,16.8
"Roberts County, TX",48393,0.0037735849056603774,226048,3.8,9
"Robertson County, TX",48395,0.01720566233168374,3296664,4,17
"Rockwall County, TX",48397,0.01809494569597421,7253889,3.4,5.1
"Runnels County, TX",48399,0.011881791408550828,417847,3.8,15.3
"Rusk County, TX",48401,0.025725994627345636,3118401,4.3,14.2
"Sabine County, TX",48403,0.008081206267862422,365621,6.7,14.5
"San Augustine County, TX",48405,0.011737688185761675,993448,5.2,20.3
"San Jacinto County, TX",48407,0.008701472556894244,486627,5.1,16.7
"San Patricio County, TX",48409,0.022691399858088247,3992220,4.7,17.2
"San Saba County, TX",48411,0.002547987090198743,203777,3.8,18.4
"Schleicher County, TX",48413,0.0068995256576110395,172757,4,16
"Scurry County, TX",48415,0.024047733847637417,2042176,3.9,15.7
"Shackelford County, TX",48417,0.0046396535725332505,366135,3.3,12.8
"Shelby County, TX",48419,0.018238530520296323,1842937,5.1,18
"Sherman County, TX",48421,0.002135231316725979,774341,2.7,12.8
"Smith County, TX",48423,0.025234660847131742,15683898,3.7,13.2
"Somervell County, TX",48425,0.01192368839427663,1841159,3.9,8.8
"Starr County, TX",48427,0.01682882335056248,1624168,9.2,28.8
"Stephens County, TX",48429,0.020087884494664157,473916,4.5,18.4
"Sterling County, TX",48431,0.0076495132127955496,310768,3.6,11.5
"Stonewall County, TX",48433,8.665511265164644e-4,151748,2.2,15.9
"Sutton County, TX",48435,0.005069708491761723,276477,5.3,13.4
"Swisher County, TX",48437,0.03137876386687797,727031,4.8,19.4
"Tarrant County, TX",48439,0.03739479003258115,164772714,3.8,11
"Taylor County, TX",48441,0.035539973425598254,9157646,3.4,13.3
"Terrell County, TX",48443,0,71892,3.6,18.6
"Terry County, TX",48445,0.027622865109794354,667264,3.9,19.3
"Throckmorton County, TX",48447,0.00685785536159601,196431,3.6,13.1
"Titus County, TX",48449,0.02632758952021011,2499304,3.8,15.7
"Tom Green County, TX",48451,0.0435171662769397,8205071,3.2,14.6
"Travis County, TX",48453,0.04563497912414144,188267451,3.5,10.2
"Trinity County, TX",48455,0.013655240374463293,342978,5,18.9
"Tyler County, TX",48457,0.009318001586042823,643764,6.3,18.5
"Upshur County, TX",48459,0.015180823192380207,1070140,4.3,13.9
"Upton County, TX",48461,0.01101749837977965,7216629,1.8,15.3
"Uvalde County, TX",48463,0.03074112320279609,1231265,4.2,21
"Val Verde County, TX",48465,0.03023567893986413,2367079,5.7,20.2
"Van Zandt County, TX",48467,0.010497143476443357,1829639,4,12
"Victoria County, TX",48469,0.034112611129404016,5937976,4,14.1
"Walker County, TX",48471,0.026768904681753008,3022966,4.1,22.4
"Waller County, TX",48473,0.0236640708915145,5706466,4.3,13.9
"Ward County, TX",48475,0.03946255754956309,4818052,3.5,14.1
"Washington County, TX",48477,0.022416350749958795,3112117,3.8,14.5
"Webb County, TX",48479,0.028837237469105662,16186701,4.1,22.5
"Wharton County, TX",48481,0.03209612181774923,2731930,4.3,15.3
"Wheeler County, TX",48483,0.011620536657511091,464906,3.1,14.3
"Wichita County, TX",48485,0.04144362470665828,7507817,3.7,17.6
"Wilbarger County, TX",48487,0.025364667747163696,1011663,4,16.9
"Willacy County, TX",48489,0.032146439317953864,709741,6.1,27.8
"Williamson County, TX",48491,0.020067626375827038,40488298,3.5,6.4
"Wilson County, TX",48493,0.016287005441298533,1691716,3.4,9.9
"Winkler County, TX",48495,0.01983680360157569,2117249,3.4,13.5
"Wise County, TX",48497,0.017924528301886792,4501213,3.5,9.4
"Wood County, TX",48499,0.013536552800772343,2008877,4.5,15.2
"Yoakum County, TX",48501,0.016045689420723416,2527332,3.4,13
"Young County, TX",48503,0.011522269000664746,1392759,3.4,14.5
"Zapata County, TX",48505,0.009378156110229404,717575,6.4,30.4
"Zavala County, TX",48507,0.017396002160994056,950600,5.3,28.9
"Beaver County, UT",49001,0.006062846580406654,532789,3,9.9
"Box Elder County, UT",49003,0.018248712288447388,3479604,2.6,8.5
"Cache County, UT",49005,0.013269564687604716,8292579,2.4,10.7
"Carbon County, UT",49007,0.022844617632732586,1237917,3.6,14
"Daggett County, UT",49009,0,152244,3.4,7.6
